Co-ordinate,US.CA,US.NM,US.AZ,US.TX,US.MT,US.ND,US.NE,US.NY
Location,Califonia,New Mexico,Arizona,Texas,Montana,North darkota,Nebraska,New York
10/24/2024 16:00,0.399,0.636,0.558,0.653,0.531,0.239,0.617,0.801
10/24/2024 17:00,0.463,0.744,0.683,0.725,0.678,0.257,0.61,0.802
10/24/2024 18:00,0.43,0.798,0.751,0.748,0.756,0.277,0.535,0.749
10/24/2024 19:00,0.419,0.801,0.768,0.721,0.777,0.416,0.558,0.637
10/24/2024 20:00,0.527,0.754,0.74,0.647,0.739,0.566,0.57,0.463
10/24/2024 21:00,0.591,0.657,0.664,0.52,0.642,0.492,0.401,0.235
10/24/2024 22:00,0.549,0.504,0.533,0.341,0.482,0.294,0.172,0
10/24/2024 23:00,0.404,0.297,0.314,0.1,0.262,0.033,0.014,0
10/25/2024 0:00,0.184,0.015,0.045,0,0.008,0,0,0
10/25/2024 1:00,0,0,0,0,0,0,0,0
10/25/2024 2:00,0,0,0,0,0,0,0,0
10/25/2024 3:00,0,0,0,0,0,0,0,0
10/25/2024 4:00,0,0,0,0,0,0,0,0
10/25/2024 5:00,0,0,0,0,0,0,0,0
10/25/2024 6:00,0,0,0,0,0,0,0,0
10/25/2024 7:00,0,0,0,0,0,0,0,0
10/25/2024 8:00,0,0,0,0,0,0,0,0
10/25/2024 9:00,0,0,0,0,0,0,0,0
10/25/2024 10:00,0,0,0,0,0,0,0,0
10/25/2024 11:00,0,0,0,0,0,0,0,0
10/25/2024 12:00,0,0,0,0,0,0,0,0.177
10/25/2024 13:00,0,0,0,0.073,0,0,0.047,0.44
10/25/2024 14:00,0,0.065,0.11,0.307,0.015,0.12,0.284,0.623
10/25/2024 15:00,0.168,0.234,0.367,0.517,0.17,0.447,0.534,0.737
10/25/2024 16:00,0.366,0.502,0.558,0.645,0.27,0.616,0.679,0.787
10/25/2024 17:00,0.499,0.735,0.681,0.715,0.462,0.711,0.771,0.785
10/25/2024 18:00,0.528,0.804,0.749,0.735,0.585,0.737,0.794,0.736
10/25/2024 19:00,0.588,0.801,0.767,0.709,0.644,0.708,0.76,0.62
10/25/2024 20:00,0.68,0.75,0.74,0.634,0.618,0.59,0.657,0.411
10/25/2024 21:00,0.633,0.644,0.663,0.503,0.559,0.457,0.517,0.087
10/25/2024 22:00,0.476,0.485,0.534,0.322,0.434,0.299,0.352,0
10/25/2024 23:00,0.371,0.271,0.35,0.085,0.224,0.033,0.062,0
10/26/2024 0:00,0.174,0.01,0.093,0,0.003,0,0,0
10/26/2024 1:00,0,0,0,0,0,0,0,0
10/26/2024 2:00,0,0,0,0,0,0,0,0
10/26/2024 3:00,0,0,0,0,0,0,0,0
10/26/2024 4:00,0,0,0,0,0,0,0,0
10/26/2024 5:00,0,0,0,0,0,0,0,0
10/26/2024 6:00,0,0,0,0,0,0,0,0
10/26/2024 7:00,0,0,0,0,0,0,0,0
10/26/2024 8:00,0,0,0,0,0,0,0,0
10/26/2024 9:00,0,0,0,0,0,0,0,0
10/26/2024 10:00,0,0,0,0,0,0,0,0
10/26/2024 11:00,0,0,0,0,0,0,0,0
10/26/2024 12:00,0,0,0,0,0,0,0,0.043
10/26/2024 13:00,0,0,0,0.064,0,0,0.038,0.225
10/26/2024 14:00,0,0.198,0.109,0.29,0.017,0.111,0.288,0.579
10/26/2024 15:00,0.098,0.444,0.368,0.484,0.264,0.284,0.512,0.702
10/26/2024 16:00,0.292,0.619,0.555,0.614,0.489,0.385,0.637,0.749
10/26/2024 17:00,0.481,0.721,0.674,0.694,0.617,0.394,0.732,0.744
10/26/2024 18:00,0.604,0.76,0.739,0.722,0.657,0.421,0.77,0.666
10/26/2024 19:00,0.681,0.741,0.749,0.68,0.715,0.425,0.636,0.525
10/26/2024 20:00,0.68,0.677,0.705,0.542,0.683,0.516,0.266,0.334
10/26/2024 21:00,0.529,0.556,0.61,0.456,0.594,0.463,0.101,0.129
10/26/2024 22:00,0.323,0.395,0.493,0.271,0.448,0.271,0.177,0
10/26/2024 23:00,0.208,0.211,0.329,0.07,0.245,0.024,0.038,0
10/27/2024 0:00,0.061,0.005,0.071,0,0.004,0,0,0
10/27/2024 1:00,0,0,0,0,0,0,0,0
10/27/2024 2:00,0,0,0,0,0,0,0,0
10/27/2024 3:00,0,0,0,0,0,0,0,0
10/27/2024 4:00,0,0,0,0,0,0,0,0
10/27/2024 5:00,0,0,0,0,0,0,0,0
10/27/2024 6:00,0,0,0,0,0,0,0,0
10/27/2024 7:00,0,0,0,0,0,0,0,0
10/27/2024 8:00,0,0,0,0,0,0,0,0
10/27/2024 9:00,0,0,0,0,0,0,0,0
10/27/2024 10:00,0,0,0,0,0,0,0,0
10/27/2024 11:00,0,0,0,0,0,0,0,0
10/27/2024 12:00,0,0,0,0,0,0,0,0.146
10/27/2024 13:00,0,0,0,0.063,0,0,0.039,0.443
10/27/2024 14:00,0,0.196,0.025,0.3,0.001,0.165,0.293,0.635
10/27/2024 15:00,0.111,0.448,0.191,0.497,0.076,0.382,0.522,0.751
10/27/2024 16:00,0.203,0.623,0.446,0.623,0.193,0.536,0.668,0.796
10/27/2024 17:00,0.176,0.727,0.615,0.694,0.37,0.62,0.747,0.797
10/27/2024 18:00,0.243,0.777,0.614,0.718,0.64,0.664,0.767,0.737
10/27/2024 19:00,0.272,0.776,0.466,0.692,0.72,0.632,0.737,0.621
10/27/2024 20:00,0.227,0.725,0.396,0.617,0.684,0.499,0.657,0.429
10/27/2024 21:00,0.155,0.625,0.352,0.477,0.589,0.202,0.523,0.184
10/27/2024 22:00,0.097,0.441,0.311,0.213,0.435,0.049,0.334,0
10/27/2024 23:00,0.05,0.158,0.182,0.034,0.225,0,0.051,0
10/28/2024 0:00,0.011,0.002,0.028,0,0.001,0,0,0
10/28/2024 1:00,0,0,0,0,0,0,0,0
10/28/2024 2:00,0,0,0,0,0,0,0,0
10/28/2024 3:00,0,0,0,0,0,0,0,0
10/28/2024 4:00,0,0,0,0,0,0,0,0
10/28/2024 5:00,0,0,0,0,0,0,0,0
10/28/2024 6:00,0,0,0,0,0,0,0,0
10/28/2024 7:00,0,0,0,0,0,0,0,0
10/28/2024 8:00,0,0,0,0,0,0,0,0
10/28/2024 9:00,0,0,0,0,0,0,0,0
10/28/2024 10:00,0,0,0,0,0,0,0,0
10/28/2024 11:00,0,0,0,0,0,0,0,0
10/28/2024 12:00,0,0,0,0,0,0,0,0.096
10/28/2024 13:00,0,0,0,0.068,0,0,0.017,0.317
10/28/2024 14:00,0,0.15,0.083,0.304,0.017,0.179,0.217,0.527
10/28/2024 15:00,0.121,0.387,0.335,0.517,0.221,0.429,0.366,0.632
10/28/2024 16:00,0.384,0.596,0.529,0.647,0.497,0.587,0.36,0.727
10/28/2024 17:00,0.558,0.718,0.653,0.718,0.647,0.662,0.273,0.704
10/28/2024 18:00,0.67,0.782,0.725,0.739,0.714,0.676,0.299,0.591
10/28/2024 19:00,0.717,0.788,0.745,0.713,0.683,0.614,0.333,0.397
10/28/2024 20:00,0.711,0.741,0.716,0.639,0.642,0.472,0.314,0.21
10/28/2024 21:00,0.634,0.642,0.606,0.511,0.529,0.294,0.171,0.053
10/28/2024 22:00,0.517,0.487,0.45,0.331,0.382,0.119,0.052,0
10/28/2024 23:00,0.346,0.278,0.226,0.083,0.09,0.009,0.001,0
10/29/2024 0:00,0.155,0.007,0.025,0,0,0,0,0
10/29/2024 1:00,0,0,0,0,0,0,0,0
10/29/2024 2:00,0,0,0,0,0,0,0,0
10/29/2024 3:00,0,0,0,0,0,0,0,0
10/29/2024 4:00,0,0,0,0,0,0,0,0
10/29/2024 5:00,0,0,0,0,0,0,0,0
10/29/2024 6:00,0,0,0,0,0,0,0,0
10/29/2024 7:00,0,0,0,0,0,0,0,0
10/29/2024 8:00,0,0,0,0,0,0,0,0
10/29/2024 9:00,0,0,0,0,0,0,0,0
10/29/2024 10:00,0,0,0,0,0,0,0,0
10/29/2024 11:00,0,0,0,0,0,0,0,0
10/29/2024 12:00,0,0,0,0,0,0,0,0.021
10/29/2024 13:00,0,0,0,0.034,0,0,0.008,0.222
10/29/2024 14:00,0,0.188,0.066,0.215,0.012,0.042,0.143,0.476
10/29/2024 15:00,0.079,0.438,0.334,0.48,0.168,0.142,0.297,0.512
10/29/2024 16:00,0.268,0.611,0.55,0.612,0.469,0.19,0.397,0.471
10/29/2024 17:00,0.542,0.722,0.693,0.689,0.587,0.247,0.455,0.455
10/29/2024 18:00,0.688,0.766,0.776,0.703,0.52,0.34,0.465,0.258
10/29/2024 19:00,0.744,0.771,0.787,0.655,0.469,0.26,0.421,0.142
10/29/2024 20:00,0.743,0.722,0.717,0.56,0.426,0.114,0.325,0.103
10/29/2024 21:00,0.68,0.631,0.611,0.446,0.352,0.059,0.21,0.015
10/29/2024 22:00,0.572,0.479,0.521,0.205,0.228,0.016,0.113,0
10/29/2024 23:00,0.405,0.266,0.342,0.041,0.099,0,0.011,0
10/30/2024 0:00,0.185,0,0.07,0,0,0,0,0
10/30/2024 1:00,0,0,0,0,0,0,0,0
10/30/2024 2:00,0,0,0,0,0,0,0,0
10/30/2024 3:00,0,0,0,0,0,0,0,0
10/30/2024 4:00,0,0,0,0,0,0,0,0
10/30/2024 5:00,0,0,0,0,0,0,0,0
10/30/2024 6:00,0,0,0,0,0,0,0,0
10/30/2024 7:00,0,0,0,0,0,0,0,0
10/30/2024 8:00,0,0,0,0,0,0,0,0
10/30/2024 9:00,0,0,0,0,0,0,0,0
10/30/2024 10:00,0,0,0,0,0,0,0,0
10/30/2024 11:00,0,0,0,0,0,0,0,0
10/30/2024 12:00,0,0,0,0,0,0,0,0.085
10/30/2024 13:00,0,0,0,0.023,0,0,0.004,0.322
10/30/2024 14:00,0,0.198,0.092,0.184,0.038,0.173,0.086,0.521
10/30/2024 15:00,0.079,0.473,0.368,0.458,0.28,0.437,0.134,0.645
10/30/2024 16:00,0.186,0.668,0.576,0.601,0.511,0.615,0.154,0.695
10/30/2024 17:00,0.265,0.791,0.715,0.666,0.664,0.72,0.205,0.689
10/30/2024 18:00,0.458,0.852,0.792,0.661,0.747,0.759,0.259,0.588
10/30/2024 19:00,0.69,0.855,0.811,0.578,0.769,0.741,0.29,0.356
10/30/2024 20:00,0.711,0.806,0.784,0.405,0.733,0.665,0.178,0.149
10/30/2024 21:00,0.669,0.7,0.701,0.273,0.638,0.525,0.1,0.033
10/30/2024 22:00,0.573,0.535,0.561,0.154,0.48,0.321,0.047,0
10/30/2024 23:00,0.405,0.311,0.259,0.023,0.265,0.021,0,0
10/31/2024 0:00,0.191,0.008,0.018,0,0.001,0,0,0
10/31/2024 1:00,0.015,0,0,0,0,0,0,0
10/31/2024 2:00,0,0,0,0,0,0,0,0
10/31/2024 3:00,0,0,0,0,0,0,0,0
10/31/2024 4:00,0,0,0,0,0,0,0,0
10/31/2024 5:00,0,0,0,0,0,0,0,0
10/31/2024 6:00,0,0,0,0,0,0,0,0
10/31/2024 7:00,0,0,0,0,0,0,0,0
10/31/2024 8:00,0,0,0,0,0,0,0,0
10/31/2024 9:00,0,0,0,0,0,0,0,0
10/31/2024 10:00,0,0,0,0,0,0,0,0
10/31/2024 11:00,0,0,0,0,0,0,0,0
10/31/2024 12:00,0,0,0,0,0,0,0,0.092
10/31/2024 13:00,0,0,0,0.011,0,0,0.023,0.328
10/31/2024 14:00,0,0.208,0.096,0.129,0.028,0.122,0.274,0.5
10/31/2024 15:00,0.136,0.485,0.373,0.329,0.258,0.365,0.513,0.488
10/31/2024 16:00,0.35,0.674,0.578,0.512,0.467,0.582,0.669,0.543
10/31/2024 17:00,0.536,0.791,0.711,0.663,0.578,0.718,0.757,0.504
10/31/2024 18:00,0.667,0.845,0.783,0.719,0.519,0.766,0.786,0.518
10/31/2024 19:00,0.721,0.845,0.802,0.703,0.335,0.744,0.758,0.489
10/31/2024 20:00,0.713,0.792,0.771,0.631,0.205,0.656,0.676,0.321
10/31/2024 21:00,0.652,0.685,0.69,0.504,0.195,0.469,0.532,0.088
10/31/2024 22:00,0.552,0.52,0.554,0.32,0.208,0.204,0.327,0
10/31/2024 23:00,0.4,0.301,0.36,0.067,0.113,0.004,0.034,0
11/1/2024 0:00,0.181,0.003,0.066,0,0,0,0,0
11/1/2024 1:00,0,0,0,0,0,0,0,0
11/1/2024 2:00,0,0,0,0,0,0,0,0
11/1/2024 3:00,0,0,0,0,0,0,0,0
11/1/2024 4:00,0,0,0,0,0,0,0,0
11/1/2024 5:00,0,0,0,0,0,0,0,0
11/1/2024 6:00,0,0,0,0,0,0,0,0
11/1/2024 7:00,0,0,0,0,0,0,0,0
11/1/2024 8:00,0,0,0,0,0,0,0,0
11/1/2024 9:00,0,0,0,0,0,0,0,0
11/1/2024 10:00,0,0,0,0,0,0,0,0
11/1/2024 11:00,0,0,0,0,0,0,0,0
11/1/2024 12:00,0,0,0,0,0,0,0,0.013
11/1/2024 13:00,0,0,0,0.03,0,0,0.019,0.25
11/1/2024 14:00,0,0.19,0.009,0.195,0.02,0.019,0.262,0.531
11/1/2024 15:00,0.104,0.459,0.098,0.368,0.259,0.078,0.501,0.67
11/1/2024 16:00,0.271,0.632,0.369,0.42,0.462,0.237,0.651,0.737
11/1/2024 17:00,0.384,0.664,0.648,0.49,0.602,0.52,0.736,0.742
11/1/2024 18:00,0.517,0.659,0.742,0.618,0.705,0.635,0.763,0.688
11/1/2024 19:00,0.583,0.753,0.754,0.645,0.683,0.579,0.737,0.575
11/1/2024 20:00,0.606,0.639,0.707,0.56,0.572,0.464,0.657,0.399
11/1/2024 21:00,0.59,0.428,0.611,0.425,0.47,0.31,0.519,0.148
11/1/2024 22:00,0.545,0.273,0.438,0.215,0.274,0.133,0.318,0
11/1/2024 23:00,0.394,0.087,0.193,0.02,0.133,0,0.029,0
11/2/2024 0:00,0.161,0,0.016,0,0,0,0,0
11/2/2024 1:00,0,0,0,0,0,0,0,0
11/2/2024 2:00,0,0,0,0,0,0,0,0
11/2/2024 3:00,0,0,0,0,0,0,0,0
11/2/2024 4:00,0,0,0,0,0,0,0,0
11/2/2024 5:00,0,0,0,0,0,0,0,0
11/2/2024 6:00,0,0,0,0,0,0,0,0
11/2/2024 7:00,0,0,0,0,0,0,0,0
11/2/2024 8:00,0,0,0,0,0,0,0,0
11/2/2024 9:00,0,0,0,0,0,0,0,0
11/2/2024 10:00,0,0,0,0,0,0,0,0
11/2/2024 11:00,0,0,0,0,0,0,0,0
11/2/2024 12:00,0,0,0,0,0,0,0,0.012
11/2/2024 13:00,0,0,0,0.029,0,0,0,0.211
11/2/2024 14:00,0,0.106,0.06,0.167,0,0.038,0.063,0.487
11/2/2024 15:00,0.018,0.296,0.327,0.311,0.051,0.152,0.151,0.648
11/2/2024 16:00,0.068,0.599,0.478,0.391,0.178,0.229,0.168,0.742
11/2/2024 17:00,0.148,0.73,0.533,0.523,0.298,0.331,0.146,0.768
11/2/2024 18:00,0.343,0.789,0.488,0.478,0.374,0.384,0.146,0.716
11/2/2024 19:00,0.464,0.795,0.343,0.507,0.427,0.49,0.085,0.601
11/2/2024 20:00,0.593,0.75,0.44,0.462,0.394,0.561,0.057,0.421
11/2/2024 21:00,0.614,0.65,0.482,0.323,0.225,0.388,0.032,0.164
11/2/2024 22:00,0.507,0.491,0.264,0.124,0.094,0.118,0.014,0
11/2/2024 23:00,0.36,0.275,0.099,0.015,0.023,0,0,0
11/3/2024 0:00,0.138,0,0.002,0,0,0,0,0
11/3/2024 1:00,0,0,0,0,0,0,0,0
11/3/2024 2:00,0,0,0,0,0,0,0,0
11/3/2024 3:00,0,0,0,0,0,0,0,0
11/3/2024 4:00,0,0,0,0,0,0,0,0
11/3/2024 5:00,0,0,0,0,0,0,0,0
11/3/2024 6:00,0,0,0,0,0,0,0,0
11/3/2024 7:00,0,0,0,0,0,0,0,0
11/3/2024 8:00,0,0,0,0,0,0,0,0
11/3/2024 9:00,0,0,0,0,0,0,0,0
11/3/2024 10:00,0,0,0,0,0,0,0,0
11/3/2024 11:00,0,0,0,0,0,0,0,0
11/3/2024 12:00,0,0,0,0,0,0,0,0.135
11/3/2024 13:00,0,0,0,0.02,0,0,0,0.419
11/3/2024 14:00,0,0.072,0.055,0.153,0,0.006,0.025,0.616
11/3/2024 15:00,0.149,0.304,0.28,0.335,0.11,0.032,0.146,0.736
11/3/2024 16:00,0.399,0.533,0.441,0.423,0.284,0.042,0.397,0.79
11/3/2024 17:00,0.575,0.585,0.466,0.469,0.378,0.041,0.61,0.787
11/3/2024 18:00,0.696,0.561,0.394,0.318,0.337,0.031,0.46,0.729
11/3/2024 19:00,0.749,0.496,0.37,0.211,0.292,0.04,0.419,0.601
11/3/2024 20:00,0.746,0.469,0.331,0.139,0.266,0.043,0.389,0.414
11/3/2024 21:00,0.684,0.402,0.266,0.082,0.208,0.019,0.277,0.173
11/3/2024 22:00,0.571,0.183,0.166,0.042,0.13,0.002,0.159,0
11/3/2024 23:00,0.4,0.056,0.084,0.002,0.048,0,0.011,0
11/4/2024 0:00,0.184,0,0.003,0,0,0,0,0
11/4/2024 1:00,0,0,0,0,0,0,0,0
11/4/2024 2:00,0,0,0,0,0,0,0,0
11/4/2024 3:00,0,0,0,0,0,0,0,0
11/4/2024 4:00,0,0,0,0,0,0,0,0
11/4/2024 5:00,0,0,0,0,0,0,0,0
11/4/2024 6:00,0,0,0,0,0,0,0,0
11/4/2024 7:00,0,0,0,0,0,0,0,0
11/4/2024 8:00,0,0,0,0,0,0,0,0
11/4/2024 9:00,0,0,0,0,0,0,0,0
11/4/2024 10:00,0,0,0,0,0,0,0,0
11/4/2024 11:00,0,0,0,0,0,0,0,0
11/4/2024 12:00,0,0,0,0,0,0,0,0.019
11/4/2024 13:00,0,0,0,0.011,0,0,0.003,0.195
11/4/2024 14:00,0,0.016,0.077,0.108,0.005,0.088,0.077,0.429
11/4/2024 15:00,0.162,0.103,0.357,0.218,0.171,0.379,0.106,0.495
11/4/2024 16:00,0.412,0.21,0.572,0.312,0.381,0.554,0.168,0.407
11/4/2024 17:00,0.589,0.346,0.71,0.385,0.583,0.653,0.333,0.303
11/4/2024 18:00,0.699,0.439,0.784,0.417,0.623,0.709,0.464,0.329
11/4/2024 19:00,0.749,0.39,0.803,0.405,0.553,0.718,0.123,0.373
11/4/2024 20:00,0.744,0.329,0.77,0.404,0.294,0.643,0.107,0.236
11/4/2024 21:00,0.682,0.25,0.684,0.296,0.113,0.501,0.095,0.044
11/4/2024 22:00,0.57,0.168,0.543,0.163,0.042,0.292,0.033,0
11/4/2024 23:00,0.398,0.072,0.343,0.013,0.018,0.005,0,0
11/5/2024 0:00,0.217,0,0.055,0,0,0,0,0
11/5/2024 1:00,0,0,0,0,0,0,0,0
11/5/2024 2:00,0,0,0,0,0,0,0,0
11/5/2024 3:00,0,0,0,0,0,0,0,0
11/5/2024 4:00,0,0,0,0,0,0,0,0
11/5/2024 5:00,0,0,0,0,0,0,0,0
11/5/2024 6:00,0,0,0,0,0,0,0,0
11/5/2024 7:00,0,0,0,0,0,0,0,0
11/5/2024 8:00,0,0,0,0,0,0,0,0
11/5/2024 9:00,0,0,0,0,0,0,0,0
11/5/2024 10:00,0,0,0,0,0,0,0,0
11/5/2024 11:00,0,0,0,0,0,0,0,0
11/5/2024 12:00,0,0,0,0,0,0,0,0.019
11/5/2024 13:00,0,0,0,0.004,0,0,0,0.146
11/5/2024 14:00,0,0.191,0.077,0.184,0,0.147,0.075,0.331
11/5/2024 15:00,0.133,0.479,0.353,0.153,0.011,0.416,0.306,0.475
11/5/2024 16:00,0.362,0.676,0.561,0.405,0.062,0.594,0.567,0.601
11/5/2024 17:00,0.572,0.796,0.602,0.633,0.209,0.692,0.717,0.595
11/5/2024 18:00,0.677,0.85,0.597,0.769,0.198,0.727,0.765,0.446
11/5/2024 19:00,0.721,0.848,0.705,0.749,0.167,0.703,0.744,0.387
11/5/2024 20:00,0.704,0.793,0.755,0.678,0.159,0.62,0.662,0.202
11/5/2024 21:00,0.641,0.681,0.682,0.552,0.13,0.453,0.52,0.031
11/5/2024 22:00,0.521,0.51,0.542,0.362,0.07,0.234,0.315,0
11/5/2024 23:00,0.346,0.282,0.307,0.073,0.011,0,0.019,0
11/6/2024 0:00,0.184,0,0.018,0,0,0,0,0
11/6/2024 1:00,0,0,0,0,0,0,0,0
11/6/2024 2:00,0,0,0,0,0,0,0,0
11/6/2024 3:00,0,0,0,0,0,0,0,0
11/6/2024 4:00,0,0,0,0,0,0,0,0
11/6/2024 5:00,0,0,0,0,0,0,0,0
11/6/2024 6:00,0,0,0,0,0,0,0,0
11/6/2024 7:00,0,0,0,0,0,0,0,0
11/6/2024 8:00,0,0,0,0,0,0,0,0
11/6/2024 9:00,0,0,0,0,0,0,0,0
11/6/2024 10:00,0,0,0,0,0,0,0,0
11/6/2024 11:00,0,0,0,0,0,0,0,0
11/6/2024 12:00,0,0,0,0,0,0,0,0.035
11/6/2024 13:00,0,0,0,0.079,0,0,0,0.186
11/6/2024 14:00,0,0.045,0.026,0.348,0,0.017,0.039,0.403
11/6/2024 15:00,0.111,0.156,0.185,0.56,0.135,0.082,0.099,0.492
11/6/2024 16:00,0.363,0.25,0.319,0.691,0.422,0.128,0.164,0.283
11/6/2024 17:00,0.562,0.287,0.515,0.764,0.511,0.17,0.215,0.277
11/6/2024 18:00,0.684,0.315,0.656,0.784,0.41,0.219,0.223,0.309
11/6/2024 19:00,0.745,0.334,0.775,0.754,0.289,0.189,0.309,0.248
11/6/2024 20:00,0.746,0.286,0.777,0.675,0.277,0.146,0.505,0.143
11/6/2024 21:00,0.689,0.207,0.693,0.54,0.39,0.107,0.386,0.033
11/6/2024 22:00,0.58,0.125,0.55,0.351,0.435,0.065,0.121,0
11/6/2024 23:00,0.411,0.034,0.342,0.067,0.228,0,0,0
11/7/2024 0:00,0.227,0,0.044,0,0,0,0,0
11/7/2024 1:00,0,0,0,0,0,0,0,0
11/7/2024 2:00,0,0,0,0,0,0,0,0
11/7/2024 3:00,0,0,0,0,0,0,0,0
11/7/2024 4:00,0,0,0,0,0,0,0,0
11/7/2024 5:00,0,0,0,0,0,0,0,0
11/7/2024 6:00,0,0,0,0,0,0,0,0
11/7/2024 7:00,0,0,0,0,0,0,0,0
11/7/2024 8:00,0,0,0,0,0,0,0,0
11/7/2024 9:00,0,0,0,0,0,0,0,0
11/7/2024 10:00,0,0,0,0,0,0,0,0
11/7/2024 11:00,0,0,0,0,0,0,0,0
11/7/2024 12:00,0,0,0,0,0,0,0,0.041
11/7/2024 13:00,0,0,0,0.008,0,0,0.002,0.298
11/7/2024 14:00,0,0.036,0.066,0.11,0.004,0.134,0.21,0.468
11/7/2024 15:00,0.15,0.17,0.345,0.26,0.254,0.406,0.466,0.542
11/7/2024 16:00,0.404,0.312,0.563,0.376,0.508,0.587,0.626,0.597
11/7/2024 17:00,0.583,0.404,0.701,0.435,0.667,0.684,0.708,0.611
11/7/2024 18:00,0.689,0.442,0.748,0.455,0.751,0.715,0.718,0.591
11/7/2024 19:00,0.739,0.41,0.703,0.457,0.773,0.689,0.669,0.522
11/7/2024 20:00,0.735,0.303,0.61,0.457,0.733,0.604,0.541,0.39
11/7/2024 21:00,0.678,0.235,0.536,0.356,0.633,0.458,0.408,0.121
11/7/2024 22:00,0.567,0.194,0.376,0.146,0.474,0.251,0.254,0
11/7/2024 23:00,0.397,0.063,0.179,0.015,0.251,0,0.008,0
11/8/2024 0:00,0.212,0,0.02,0,0,0,0,0
11/8/2024 1:00,0,0,0,0,0,0,0,0
11/8/2024 2:00,0,0,0,0,0,0,0,0
11/8/2024 3:00,0,0,0,0,0,0,0,0
11/8/2024 4:00,0,0,0,0,0,0,0,0
11/8/2024 5:00,0,0,0,0,0,0,0,0
11/8/2024 6:00,0,0,0,0,0,0,0,0
11/8/2024 7:00,0,0,0,0,0,0,0,0
11/8/2024 8:00,0,0,0,0,0,0,0,0
11/8/2024 9:00,0,0,0,0,0,0,0,0
11/8/2024 10:00,0,0,0,0,0,0,0,0
11/8/2024 11:00,0,0,0,0,0,0,0,0
11/8/2024 12:00,0,0,0,0,0,0,0,0.047
11/8/2024 13:00,0,0,0,0.012,0,0,0,0.337
11/8/2024 14:00,0,0.082,0.071,0.137,0.001,0.05,0.015,0.574
11/8/2024 15:00,0.135,0.351,0.355,0.232,0.237,0.222,0.044,0.695
11/8/2024 16:00,0.386,0.642,0.573,0.326,0.484,0.563,0.112,0.745
11/8/2024 17:00,0.567,0.744,0.712,0.515,0.64,0.671,0.165,0.739
11/8/2024 18:00,0.68,0.801,0.789,0.613,0.721,0.705,0.159,0.676
11/8/2024 19:00,0.73,0.798,0.81,0.605,0.741,0.677,0.099,0.561
11/8/2024 20:00,0.727,0.736,0.778,0.473,0.696,0.595,0.087,0.363
11/8/2024 21:00,0.669,0.658,0.693,0.257,0.558,0.452,0.046,0.056
11/8/2024 22:00,0.559,0.503,0.552,0.088,0.403,0.238,0.01,0
11/8/2024 23:00,0.388,0.269,0.349,0.004,0.183,0,0,0
11/9/2024 0:00,0.198,0.009,0.046,0,0,0,0,0
11/9/2024 1:00,0,0,0,0,0,0,0,0
11/9/2024 2:00,0,0,0,0,0,0,0,0
11/9/2024 3:00,0,0,0,0,0,0,0,0
11/9/2024 4:00,0,0,0,0,0,0,0,0
11/9/2024 5:00,0,0,0,0,0,0,0,0
11/9/2024 6:00,0,0,0,0,0,0,0,0
11/9/2024 7:00,0,0,0,0,0,0,0,0
11/9/2024 8:00,0,0,0,0,0,0,0,0
11/9/2024 9:00,0,0,0,0,0,0,0,0
11/9/2024 10:00,0,0,0,0,0,0,0,0
11/9/2024 11:00,0,0,0,0,0,0,0,0
11/9/2024 12:00,0,0,0,0,0,0,0,0.107
11/9/2024 13:00,0,0,0,0.069,0,0,0,0.395
11/9/2024 14:00,0,0.162,0.07,0.342,0,0.014,0.007,0.609
11/9/2024 15:00,0.122,0.449,0.35,0.557,0.216,0.098,0.044,0.737
11/9/2024 16:00,0.37,0.647,0.565,0.694,0.468,0.153,0.092,0.792
11/9/2024 17:00,0.553,0.77,0.698,0.768,0.619,0.18,0.163,0.789
11/9/2024 18:00,0.671,0.828,0.771,0.787,0.672,0.169,0.199,0.729
11/9/2024 19:00,0.722,0.83,0.789,0.757,0.729,0.113,0.21,0.612
11/9/2024 20:00,0.721,0.777,0.756,0.678,0.694,0.065,0.166,0.431
11/9/2024 21:00,0.665,0.664,0.668,0.546,0.549,0.031,0.127,0.129
11/9/2024 22:00,0.555,0.493,0.528,0.355,0.195,0.005,0.063,0
11/9/2024 23:00,0.385,0.268,0.33,0.06,0.061,0,0,0
11/10/2024 0:00,0.188,0,0.039,0,0,0,0,0
11/10/2024 1:00,0,0,0,0,0,0,0,0
11/10/2024 2:00,0,0,0,0,0,0,0,0
11/10/2024 3:00,0,0,0,0,0,0,0,0
11/10/2024 4:00,0,0,0,0,0,0,0,0
11/10/2024 5:00,0,0,0,0,0,0,0,0
11/10/2024 6:00,0,0,0,0,0,0,0,0
11/10/2024 7:00,0,0,0,0,0,0,0,0
11/10/2024 8:00,0,0,0,0,0,0,0,0
11/10/2024 9:00,0,0,0,0,0,0,0,0
11/10/2024 10:00,0,0,0,0,0,0,0,0
11/10/2024 11:00,0,0,0,0,0,0,0,0
11/10/2024 12:00,0,0,0,0,0,0,0,0.014
11/10/2024 13:00,0,0,0,0.055,0,0,0,0.095
11/10/2024 14:00,0,0.166,0.06,0.311,0,0.006,0.15,0.186
11/10/2024 15:00,0.112,0.457,0.332,0.525,0.106,0.059,0.461,0.34
11/10/2024 16:00,0.367,0.655,0.546,0.658,0.082,0.169,0.625,0.403
11/10/2024 17:00,0.554,0.773,0.679,0.73,0.062,0.249,0.712,0.317
