Co-ordinate,US.CA,US.NM,US.AZ,US.TX,US.MT,US.ND,US.NE,US.NY
Location,Califonia,New Mexico,Arizona,Texas,Montana,North darkota,Nebraska,New York
10/15/2024 4:00,0.054093,0.2004,0.044493,0.255862,0.358169,0.58942,0.480648,0.115161
10/15/2024 5:00,0.033829,0.232378,0.05338,0.196401,0.40957,0.549211,0.429834,0.084077
10/15/2024 6:00,0.06651,0.245152,0.057231,0.124815,0.400587,0.516497,0.38709,0.060719
10/15/2024 7:00,0.120184,0.230703,0.043594,0.067961,0.333482,0.510125,0.437264,0.062127
10/15/2024 8:00,0.132762,0.205459,0.020273,0.032652,0.274421,0.516602,0.550677,0.067955
10/15/2024 9:00,0.108936,0.141059,0.004019,0.010297,0.256361,0.507795,0.561064,0.074515
10/15/2024 10:00,0.084756,0.063647,0.000177,0.001056,0.245257,0.481462,0.570908,0.08319
10/15/2024 11:00,0.068919,0.019716,0.000015,0.00002,0.22521,0.453708,0.605617,0.085858
10/15/2024 12:00,0.060899,0.004589,0.000039,0.000013,0.217242,0.441514,0.557955,0.12995
10/15/2024 13:00,0.060033,0.001083,0.000229,0.000867,0.236362,0.387864,0.408397,0.195463
10/15/2024 14:00,0.060343,0.0005,0.000925,0.001059,0.291193,0.25737,0.603105,0.271197
10/15/2024 15:00,0.029958,0.000009,0.000004,0.010836,0.245275,0.510315,0.63888,0.322596
10/15/2024 16:00,0.01161,0.000142,0.00143,0.151621,0.059054,0.792375,0.447,0.352416
10/15/2024 17:00,0.005827,0.000096,0.013598,0.178878,0.025134,0.854484,0.303367,0.395082
10/15/2024 18:00,0.007292,0.001053,0.040251,0.084153,0.022301,0.881401,0.248597,0.451978
10/15/2024 19:00,0.013142,0.00788,0.070933,0.035175,0.029646,0.89837,0.221364,0.493848
10/15/2024 20:00,0.017432,0.017769,0.095072,0.008176,0.041902,0.912772,0.185143,0.488349
10/15/2024 21:00,0.023878,0.024691,0.107437,0.000568,0.062259,0.908457,0.132177,0.361604
10/15/2024 22:00,0.026826,0.035201,0.103127,0,0.066647,0.85065,0.080542,0.319834
10/15/2024 23:00,0.029963,0.09131,0.084086,0.000013,0.058875,0.782228,0.057775,0.310283
10/16/2024 0:00,0.03616,0.350746,0.065184,0.004744,0.104179,0.78978,0.058548,0.278024
10/16/2024 1:00,0.048394,0.822255,0.05021,0.022472,0.225164,0.793615,0.068022,0.282088
10/16/2024 2:00,0.08072,0.944938,0.019129,0.045437,0.460251,0.802572,0.075651,0.263692
10/16/2024 3:00,0.108804,0.947534,0.004589,0.105154,0.695489,0.803695,0.117765,0.307714
10/16/2024 4:00,0.084578,0.933349,0.003195,0.264822,0.730079,0.794182,0.169698,0.304924
10/16/2024 5:00,0.051511,0.911149,0.002434,0.626642,0.723297,0.800068,0.207411,0.297702
10/16/2024 6:00,0.050586,0.895605,0.00497,0.809792,0.74002,0.814872,0.28579,0.327225
10/16/2024 7:00,0.101221,0.882728,0.037764,0.857097,0.757533,0.82939,0.413513,0.32007
10/16/2024 8:00,0.130843,0.86584,0.089957,0.88032,0.744657,0.867503,0.552415,0.303904
10/16/2024 9:00,0.104019,0.793718,0.119066,0.893568,0.727075,0.842316,0.632954,0.274488
10/16/2024 10:00,0.05807,0.720045,0.122115,0.88829,0.711483,0.811718,0.657189,0.233822
10/16/2024 11:00,0.0307,0.642679,0.111901,0.851422,0.694002,0.777719,0.661043,0.292354
10/16/2024 12:00,0.043686,0.559285,0.104384,0.808503,0.682589,0.780331,0.655906,0.29369
10/16/2024 13:00,0.057796,0.532052,0.111679,0.736043,0.69755,0.79154,0.612786,0.404026
10/16/2024 14:00,0.054803,0.589545,0.123153,0.651332,0.678384,0.727159,0.43262,0.502291
10/16/2024 15:00,0.021148,0.441358,0.092319,0.537882,0.544336,0.812681,0.833712,0.521359
10/16/2024 16:00,0.005971,0.198012,0.236313,0.446209,0.371117,0.827247,0.93618,0.481465
10/16/2024 17:00,0.007633,0.070031,0.376249,0.395086,0.391521,0.810183,0.930948,0.45027
10/16/2024 18:00,0.011273,0.054367,0.470878,0.36413,0.549728,0.768187,0.930862,0.419556
10/16/2024 19:00,0.030006,0.088863,0.521584,0.327724,0.577723,0.759535,0.93315,0.403544
10/16/2024 20:00,0.077334,0.183923,0.540161,0.289674,0.532148,0.777812,0.936564,0.387694
10/16/2024 21:00,0.156435,0.304926,0.532148,0.25335,0.474404,0.806059,0.93966,0.31252
10/16/2024 22:00,0.22062,0.441496,0.500723,0.219827,0.312426,0.800238,0.923783,0.304224
10/16/2024 23:00,0.274405,0.604983,0.457734,0.196115,0.232625,0.863827,0.888669,0.263146
10/17/2024 0:00,0.304117,0.683389,0.358002,0.238613,0.417731,0.907158,0.887941,0.205066
10/17/2024 1:00,0.24075,0.673456,0.297682,0.309736,0.526502,0.906401,0.943369,0.162547
10/17/2024 2:00,0.175634,0.504685,0.191076,0.346003,0.564564,0.886344,0.964445,0.134943
10/17/2024 3:00,0.117678,0.42502,0.109219,0.365113,0.563017,0.881422,0.959458,0.128702
10/17/2024 4:00,0.088737,0.463537,0.068539,0.376263,0.549204,0.85964,0.941981,0.129594
10/17/2024 5:00,0.090165,0.522617,0.054534,0.368653,0.549855,0.838753,0.923629,0.133391
10/17/2024 6:00,0.136898,0.515791,0.035866,0.353076,0.537573,0.808587,0.885164,0.114558
10/17/2024 7:00,0.163334,0.446403,0.02752,0.328646,0.493853,0.791415,0.877894,0.077239
10/17/2024 8:00,0.1579,0.317242,0.035649,0.299946,0.393877,0.776739,0.894125,0.03803
10/17/2024 9:00,0.123722,0.253813,0.064947,0.247459,0.372443,0.767479,0.954237,0.025089
10/17/2024 10:00,0.087636,0.162201,0.100633,0.191793,0.388345,0.772553,0.963421,0.031815
10/17/2024 11:00,0.053082,0.120231,0.136416,0.152973,0.426623,0.780705,0.958712,0.010355
10/17/2024 12:00,0.036499,0.081379,0.118896,0.125128,0.400514,0.80499,0.959492,0.001721
10/17/2024 13:00,0.055479,0.065027,0.089539,0.066422,0.403336,0.827266,0.953313,0.005865
10/17/2024 14:00,0.090487,0.086347,0.068467,0.103913,0.394977,0.756351,0.946732,0.069259
10/17/2024 15:00,0.053355,0.160524,0.132833,0.057693,0.452597,0.705526,0.966473,0.12322
10/17/2024 16:00,0.028629,0.264588,0.299944,0.019399,0.497994,0.83203,0.966078,0.167017
10/17/2024 17:00,0.016974,0.463992,0.414323,0.012288,0.351121,0.831346,0.970524,0.210624
10/17/2024 18:00,0.019542,0.640958,0.446238,0.014718,0.211393,0.768165,0.982649,0.261377
10/17/2024 19:00,0.031619,0.739722,0.425044,0.021979,0.123235,0.705708,0.99,0.286212
10/17/2024 20:00,0.06756,0.825743,0.400042,0.031562,0.079604,0.724617,0.991341,0.263748
10/17/2024 21:00,0.146957,0.88526,0.368314,0.049397,0.073879,0.787083,0.991073,0.194202
10/17/2024 22:00,0.252581,0.930083,0.334144,0.081741,0.079373,0.800241,0.991175,0.31603
10/17/2024 23:00,0.41275,0.946818,0.288875,0.140123,0.070801,0.72,0.990993,0.493843
10/18/2024 0:00,0.582981,0.917353,0.193411,0.294074,0.05383,0.712562,0.98891,0.378909
10/18/2024 1:00,0.602786,0.855826,0.096914,0.428944,0.045057,0.733409,0.98622,0.31468
10/18/2024 2:00,0.574594,0.835883,0.042329,0.49798,0.068237,0.703347,0.989484,0.279332
10/18/2024 3:00,0.580342,0.838864,0.062045,0.556524,0.120695,0.663437,0.991212,0.252401
10/18/2024 4:00,0.632965,0.842397,0.197528,0.563227,0.146494,0.673734,0.987787,0.229061
10/18/2024 5:00,0.692499,0.903233,0.44777,0.552416,0.167446,0.722371,0.984854,0.221848
10/18/2024 6:00,0.653143,0.910162,0.490772,0.515588,0.220202,0.632939,0.977222,0.227601
10/18/2024 7:00,0.556442,0.875975,0.385624,0.422779,0.209539,0.523324,0.969899,0.240101
10/18/2024 8:00,0.400492,0.848059,0.262996,0.306892,0.195568,0.377678,0.960328,0.250939
10/18/2024 9:00,0.30497,0.725647,0.256308,0.167454,0.193807,0.242062,0.940586,0.242967
10/18/2024 10:00,0.296375,0.678633,0.337179,0.086454,0.245288,0.18776,0.911948,0.226186
10/18/2024 11:00,0.293818,0.636327,0.587772,0.066798,0.225642,0.112755,0.881419,0.234476
10/18/2024 12:00,0.26153,0.648201,0.667312,0.068174,0.175259,0.082446,0.870018,0.101892
10/18/2024 13:00,0.25493,0.556559,0.712839,0.067929,0.15533,0.14043,0.857392,0.037258
10/18/2024 14:00,0.281956,0.58939,0.728318,0.084831,0.143988,0.184558,0.860284,0.09232
10/18/2024 15:00,0.184822,0.831378,0.845827,0.295265,0.052707,0.250366,0.909719,0.105205
10/18/2024 16:00,0.19232,0.954237,0.916713,0.297247,0.012478,0.342332,0.916583,0.112484
10/18/2024 17:00,0.07475,0.96368,0.915754,0.27012,0.028973,0.466288,0.921177,0.100784
10/18/2024 18:00,0.06219,0.968282,0.904135,0.250698,0.069452,0.559325,0.916568,0.088651
10/18/2024 19:00,0.092229,0.97349,0.876818,0.251721,0.129669,0.544336,0.906924,0.087995
10/18/2024 20:00,0.141791,0.978875,0.849379,0.278431,0.193964,0.352831,0.906653,0.08166
10/18/2024 21:00,0.194561,0.984785,0.821428,0.352376,0.242997,0.205509,0.903327,0.077633
10/18/2024 22:00,0.215706,0.988276,0.752433,0.447012,0.280672,0.11092,0.864743,0.127997
10/18/2024 23:00,0.216547,0.986321,0.602891,0.502189,0.290245,0.048006,0.886442,0.178073
10/19/2024 0:00,0.219833,0.97377,0.366914,0.611592,0.252098,0.005187,0.923076,0.215686
10/19/2024 1:00,0.236151,0.956832,0.185981,0.68221,0.340639,0.000096,0.907457,0.220352
10/19/2024 2:00,0.17978,0.939504,0.093588,0.649227,0.366911,0.000038,0.871219,0.191702
10/19/2024 3:00,0.107456,0.894589,0.043622,0.573755,0.448447,0.002725,0.729637,0.164497
10/19/2024 4:00,0.058947,0.81303,0.019032,0.500716,0.559725,0.036431,0.493913,0.142902
10/19/2024 5:00,0.034142,0.750664,0.006817,0.416436,0.617878,0.104515,0.430383,0.125205
10/19/2024 6:00,0.021334,0.671717,0.015491,0.313723,0.62803,0.160268,0.422311,0.107337
10/19/2024 7:00,0.010097,0.565794,0.057809,0.228711,0.646743,0.200964,0.373563,0.093963
10/19/2024 8:00,0.002647,0.486774,0.10361,0.181091,0.691768,0.274307,0.33067,0.094405
10/19/2024 9:00,0.000313,0.310867,0.104171,0.167112,0.759444,0.376962,0.321802,0.093891
10/19/2024 10:00,0.001205,0.200275,0.083441,0.169977,0.866923,0.454334,0.340836,0.087145
10/19/2024 11:00,0.007931,0.150767,0.072344,0.177136,0.865863,0.544385,0.384067,0.079354
10/19/2024 12:00,0.010831,0.131536,0.062169,0.178876,0.873269,0.610225,0.293782,0.071167
10/19/2024 13:00,0.005048,0.127733,0.04825,0.116447,0.890373,0.61786,0.264045,0.002691
10/19/2024 14:00,0.002241,0.122349,0.029921,0.083069,0.884537,0.478708,0.191503,0.000003
10/19/2024 15:00,0.003357,0.167338,0.007391,0.137445,0.823266,0.493843,0.296697,0.000023
10/19/2024 16:00,0.001377,0.289852,0.016606,0.058788,0.837443,0.766583,0.305945,0.000102
10/19/2024 17:00,0.005139,0.509262,0.028455,0.045866,0.85274,0.906645,0.285246,0.000766
10/19/2024 18:00,0.013149,0.702231,0.035339,0.054779,0.788199,0.939834,0.274412,0.002969
10/19/2024 19:00,0.01792,0.827219,0.031365,0.067109,0.722556,0.943213,0.276301,0.006771
10/19/2024 20:00,0.017991,0.904701,0.01552,0.084039,0.675197,0.928964,0.263748,0.014338
10/19/2024 21:00,0.012797,0.914536,0.004608,0.107185,0.690193,0.884192,0.302481,0.040728
10/19/2024 22:00,0.006987,0.894595,0.002031,0.127478,0.668384,0.772096,0.39498,0.072293
10/19/2024 23:00,0.005458,0.801312,0.000774,0.176755,0.622829,0.7024,0.449513,0.085914
10/20/2024 0:00,0.011991,0.678137,0.000276,0.302586,0.707113,0.734418,0.643477,0.083622
10/20/2024 1:00,0.045949,0.6924,0.000048,0.402643,0.752342,0.768226,0.707438,0.076402
10/20/2024 2:00,0.066747,0.619022,0.000147,0.457828,0.781837,0.806049,0.739714,0.076441
10/20/2024 3:00,0.05809,0.56278,0.003174,0.492582,0.792278,0.816177,0.738219,0.091709
10/20/2024 4:00,0.02993,0.682213,0.01207,0.500716,0.7991,0.798153,0.682442,0.110001
10/20/2024 5:00,0.019909,0.59362,0.018867,0.479182,0.803715,0.781575,0.66581,0.126552
10/20/2024 6:00,0.032581,0.515792,0.020943,0.420198,0.865814,0.782494,0.677146,0.147562
10/20/2024 7:00,0.044979,0.448919,0.027768,0.33416,0.861504,0.788181,0.671703,0.173305
10/20/2024 8:00,0.039582,0.502144,0.045063,0.229036,0.835557,0.794742,0.682178,0.187274
10/20/2024 9:00,0.026089,0.434491,0.05585,0.095703,0.812855,0.811705,0.712293,0.193505
10/20/2024 10:00,0.023023,0.436845,0.053708,0.013175,0.792474,0.803359,0.691132,0.209915
10/20/2024 11:00,0.018203,0.449825,0.046214,0.00025,0.764411,0.776567,0.61939,0.21386
10/20/2024 12:00,0.013015,0.413814,0.040735,0.000816,0.739007,0.755094,0.568888,0.158583
10/20/2024 13:00,0.009577,0.462641,0.04071,0.009672,0.717883,0.717779,0.532148,0.005963
10/20/2024 14:00,0.013084,0.402374,0.045037,0.007405,0.724277,0.563906,0.336771,0.000498
10/20/2024 15:00,0.022506,0.549725,0.006324,0.030365,0.661033,0.3717,0.556443,0.027618
10/20/2024 16:00,0.008502,0.767225,0.000075,0.033418,0.734373,0.253923,0.807696,0.038598
10/20/2024 17:00,0.001243,0.872623,0.000471,0.026184,0.682183,0.278603,0.867433,0.055142
10/20/2024 18:00,0.000001,0.906805,0.00113,0.020463,0.53755,0.369275,0.892611,0.075112
10/20/2024 19:00,0.0002,0.917875,0.002575,0.017436,0.40048,0.430292,0.903532,0.101237
10/20/2024 20:00,0.001103,0.925671,0.004601,0.019967,0.296886,0.378947,0.91002,0.100663
10/20/2024 21:00,0.001386,0.93055,0.004214,0.034613,0.212256,0.26675,0.912764,0.125912
10/20/2024 22:00,0.002788,0.928241,0.002121,0.054154,0.173456,0.153023,0.898491,0.197267
10/20/2024 23:00,0.002902,0.908141,0.000568,0.099363,0.161197,0.04999,0.865312,0.257097
10/21/2024 0:00,0.00284,0.857532,0.000202,0.171264,0.201049,0.004168,0.86149,0.348746
10/21/2024 1:00,0.001444,0.81881,0.000181,0.229651,0.238207,0.000009,0.838344,0.424191
10/21/2024 2:00,0.007449,0.743691,0.000499,0.277982,0.307946,0,0.815354,0.466313
10/21/2024 3:00,0.037092,0.506079,0.009331,0.321523,0.426326,0.00019,0.801908,0.462855
10/21/2024 4:00,0.072126,0.26529,0.077606,0.361606,0.550797,0.006497,0.802199,0.41387
10/21/2024 5:00,0.06934,0.218804,0.155407,0.377261,0.583452,0.02535,0.778841,0.37357
10/21/2024 6:00,0.065533,0.20318,0.229156,0.378284,0.568453,0.054971,0.779706,0.348445
10/21/2024 7:00,0.083251,0.165545,0.355004,0.345543,0.571104,0.096598,0.747865,0.339546
10/21/2024 8:00,0.090104,0.139067,0.471165,0.282306,0.549727,0.143974,0.693775,0.348524
10/21/2024 9:00,0.079684,0.121886,0.529345,0.214635,0.481462,0.192164,0.59527,0.37623
10/21/2024 10:00,0.063581,0.117716,0.541687,0.161027,0.413821,0.245275,0.577728,0.302075
10/21/2024 11:00,0.044918,0.111081,0.523895,0.116824,0.382375,0.278008,0.553694,0.219307
10/21/2024 12:00,0.027076,0.117699,0.495746,0.07733,0.364279,0.269121,0.562788,0.122017
10/21/2024 13:00,0.020556,0.148011,0.459433,0.03264,0.347074,0.248507,0.613117,0.007448
10/21/2024 14:00,0.017,0.140396,0.380375,0.002195,0.32307,0.233437,0.37624,0.013265
10/21/2024 15:00,0.00857,0.289072,0.142063,0.09279,0.199809,0.086706,0.566482,0.132987
10/21/2024 16:00,0.000322,0.391582,0.044653,0.117648,0.076422,0.027603,0.732126,0.161125
10/21/2024 17:00,0.000046,0.447003,0.006027,0.118042,0.041293,0.026105,0.804299,0.220325
10/21/2024 18:00,0.000033,0.471492,0.000183,0.10968,0.028984,0.072008,0.881547,0.26377
10/21/2024 19:00,0.000014,0.478711,0.000003,0.109428,0.026921,0.159333,0.965712,0.259467
10/21/2024 20:00,0.000061,0.480044,0,0.124299,0.067922,0.199844,0.952252,0.183841
10/21/2024 21:00,0.001066,0.478706,0.000002,0.142785,0.10038,0.129043,0.793149,0.220566
10/21/2024 22:00,0.002508,0.459413,0.000043,0.167417,0.061067,0.028481,0.646912,0.370059
10/21/2024 23:00,0.003554,0.373575,0.003288,0.198155,0.023446,0.055688,0.697016,0.494653
10/22/2024 0:00,0.005496,0.257925,0.020677,0.245252,0.016043,0.425041,0.740163,0.572773
10/22/2024 1:00,0.003487,0.250946,0.013032,0.285963,0.041784,0.737415,0.731761,0.556064
10/22/2024 2:00,0.000687,0.26965,0.00207,0.342353,0.211946,0.786435,0.641603,0.494101
10/22/2024 3:00,0.000834,0.265918,0.017185,0.416259,0.498025,0.754049,0.510147,0.364252
10/22/2024 4:00,0.005046,0.230983,0.074115,0.469389,0.617862,0.676307,0.218644,0.235865
10/22/2024 5:00,0.016459,0.200714,0.147491,0.495619,0.457229,0.552417,0.038932,0.198575
10/22/2024 6:00,0.039559,0.187723,0.237712,0.488244,0.370047,0.428228,0.00317,0.185464
10/22/2024 7:00,0.07839,0.181478,0.361606,0.483957,0.325199,0.371759,0.005318,0.188687
10/22/2024 8:00,0.186584,0.171713,0.45389,0.441499,0.389772,0.364268,0.060184,0.166598
10/22/2024 9:00,0.245245,0.147073,0.518291,0.356457,0.445707,0.38367,0.199715,0.132973
10/22/2024 10:00,0.170215,0.123381,0.578973,0.315913,0.450298,0.378313,0.250942,0.089827
10/22/2024 11:00,0.091338,0.111061,0.625898,0.274386,0.490168,0.459857,0.236208,0.036859
10/22/2024 12:00,0.051615,0.100364,0.644078,0.243026,0.497966,0.753283,0.240726,0.00551
10/22/2024 13:00,0.035919,0.08701,0.636955,0.161793,0.484215,0.901782,0.283275,0.000001
10/22/2024 14:00,0.034851,0.053015,0.585611,0.180677,0.493292,0.855802,0.173484,0.00053
10/22/2024 15:00,0.019878,0.017204,0.240711,0.20344,0.456648,0.795259,0.102339,0.049484
10/22/2024 16:00,0.001566,0.092794,0.063921,0.12523,0.645056,0.892593,0.205606,0.068524
10/22/2024 17:00,0.000364,0.096919,0.017398,0.067932,0.790801,0.915748,0.419576,0.067209
10/22/2024 18:00,0.000032,0.094762,0.003146,0.047613,0.811648,0.930548,0.63076,0.054578
10/22/2024 19:00,0.000002,0.106099,0.001112,0.047638,0.805118,0.926967,0.806933,0.042867
10/22/2024 20:00,0.0001,0.117724,0.000206,0.057388,0.796645,0.89719,0.927728,0.038307
10/22/2024 21:00,0.00111,0.120378,0.000034,0.072308,0.784104,0.844578,0.936454,0.023627
10/22/2024 22:00,0.005064,0.117534,0.000004,0.098452,0.745838,0.7616,0.874849,0.053459
10/22/2024 23:00,0.012677,0.090318,0.000178,0.156761,0.635432,0.615315,0.720005,0.191332
10/23/2024 0:00,0.025401,0.057215,0.002183,0.311806,0.565791,0.580352,0.617988,0.453882
10/23/2024 1:00,0.034364,0.027474,0.001494,0.42853,0.558166,0.505113,0.609247,0.620127
10/23/2024 2:00,0.035199,0.018965,0.01745,0.484205,0.497979,0.422281,0.567205,0.584906
10/23/2024 3:00,0.031987,0.029852,0.084061,0.533564,0.460226,0.376209,0.532149,0.490646
10/23/2024 4:00,0.022517,0.043832,0.168621,0.559277,0.459413,0.327084,0.501205,0.389009
10/23/2024 5:00,0.020715,0.043019,0.248682,0.552417,0.473241,0.279528,0.503133,0.325271
10/23/2024 6:00,0.052899,0.035024,0.328226,0.525345,0.494975,0.240212,0.525786,0.332856
10/23/2024 7:00,0.111574,0.029179,0.404705,0.48363,0.519044,0.207097,0.497976,0.327716
10/23/2024 8:00,0.137336,0.030635,0.452669,0.444169,0.544336,0.191718,0.412866,0.311407
10/23/2024 9:00,0.12337,0.047587,0.510315,0.395081,0.551411,0.195386,0.310476,0.295522
10/23/2024 10:00,0.101231,0.076738,0.55644,0.344966,0.571645,0.225222,0.26425,0.293689
10/23/2024 11:00,0.07888,0.101897,0.574409,0.312333,0.582989,0.294517,0.334591,0.297713
10/23/2024 12:00,0.060647,0.112313,0.582992,0.301878,0.595237,0.421713,0.320071,0.219833
10/23/2024 13:00,0.043228,0.101863,0.589544,0.225221,0.567608,0.534863,0.223048,0.104553
10/23/2024 14:00,0.025921,0.072747,0.573762,0.128974,0.534864,0.410025,0.092796,0.308363
10/23/2024 15:00,0.009081,0.006908,0.281593,0.105348,0.372946,0.274422,0.073347,0.437651
10/23/2024 16:00,0.001073,0.006595,0.089564,0.04146,0.1798,0.454684,0.04591,0.468388
10/23/2024 17:00,0.000051,0.014006,0.034526,0.018211,0.216555,0.659511,0.014048,0.513055
10/23/2024 18:00,0,0.025892,0.013549,0.012399,0.295765,0.784579,0.001497,0.552416
10/23/2024 19:00,0.000368,0.04906,0.01256,0.014028,0.345337,0.846131,0.000121,0.532149
10/23/2024 20:00,0.010715,0.073908,0.034497,0.020047,0.336745,0.835488,0.000219,0.42604
10/23/2024 21:00,0.045029,0.078005,0.070052,0.031183,0.278007,0.812506,0.002564,0.453886
10/23/2024 22:00,0.084081,0.053821,0.095997,0.048095,0.254304,0.690206,0.019581,0.568456
10/23/2024 23:00,0.116059,0.017238,0.121074,0.108032,0.232932,0.671218,0.111622,0.499729
10/24/2024 0:00,0.106053,0.001014,0.175769,0.248692,0.22446,0.669,0.31382,0.370113
10/24/2024 1:00,0.085684,0.001221,0.136853,0.348709,0.219254,0.682211,0.491089,0.274433
10/24/2024 2:00,0.069571,0.007777,0.057805,0.393918,0.230736,0.682183,0.591579,0.138162
10/24/2024 3:00,0.066451,0.013938,0.022543,0.414223,0.247324,0.63615,0.60222,0.168766
10/24/2024 4:00,0.059529,0.02016,0.007956,0.431885,0.248702,0.562485,0.590572,0.230438
10/24/2024 5:00,0.05671,0.03893,0.001181,0.452406,0.281435,0.476299,0.585509,0.384814
10/24/2024 6:00,0.067956,0.073157,0.000011,0.487073,0.340663,0.393531,0.573754,0.391018
10/24/2024 7:00,0.085339,0.103035,0.000001,0.515796,0.402378,0.301714,0.55963,0.32869
10/24/2024 8:00,0.068415,0.12177,0.000133,0.508565,0.455851,0.192553,0.545266,0.303701
10/24/2024 9:00,0.041336,0.130814,0.001527,0.44644,0.522356,0.092809,0.542179,0.296388
10/24/2024 10:00,0.045604,0.140414,0.004607,0.40727,0.59402,0.030171,0.534864,0.320951
10/24/2024 11:00,0.025155,0.136617,0.009147,0.375831,0.612776,0.006566,0.507684,0.357655
10/24/2024 12:00,0.030522,0.113613,0.023441,0.325433,0.623313,0.000584,0.469736,0.371119
10/24/2024 13:00,0.030002,0.084083,0.039815,0.227802,0.638848,0.000045,0.404668,0.354264
10/24/2024 14:00,0.011063,0.055002,0.042316,0.161137,0.649258,0.000142,0.201686,0.363519
10/24/2024 15:00,0.004527,0.020893,0.026776,0.172399,0.592268,0.002455,0.361628,0.363664
10/24/2024 16:00,0.000428,0.137703,0.000555,0.163114,0.674074,0.012231,0.385626,0.325168
10/24/2024 17:00,0,0.388318,0.001046,0.201518,0.688873,0.046074,0.346398,0.259043
10/24/2024 18:00,0,0.475951,0.011345,0.256038,0.655189,0.125577,0.28888,0.226447
10/24/2024 19:00,0,0.573755,0.040909,0.311196,0.626712,0.240731,0.19626,0.250951
10/24/2024 20:00,0,0.668178,0.055114,0.357635,0.602636,0.388312,0.160126,0.334175
10/24/2024 21:00,0,0.713944,0.05113,0.394997,0.580419,0.538183,0.176095,0.346881
10/24/2024 22:00,0.000005,0.703294,0.041326,0.428801,0.533643,0.580358,0.312921,0.348997
10/24/2024 23:00,0.000002,0.588749,0.036235,0.4559,0.378941,0.61604,0.727801,0.323544
10/25/2024 0:00,0.000063,0.515789,0.045177,0.58036,0.303562,0.713444,0.905641,0.308294
10/25/2024 1:00,0.000189,0.478846,0.015679,0.671689,0.26865,0.761568,0.928144,0.243018
10/25/2024 2:00,0.000282,0.461881,0.002044,0.708887,0.241695,0.755216,0.939548,0.182693
10/25/2024 3:00,0.000327,0.466737,0.002865,0.736167,0.22522,0.66918,0.935802,0.144712
10/25/2024 4:00,0.00051,0.428029,0.009049,0.745444,0.186262,0.61787,0.903542,0.143756
10/25/2024 5:00,0.001199,0.346566,0.014041,0.690088,0.22303,0.592738,0.850131,0.138067
10/25/2024 6:00,0.001399,0.357673,0.018176,0.617871,0.276946,0.552884,0.768157,0.125171
10/25/2024 7:00,0.000941,0.653094,0.024289,0.610219,0.288881,0.502175,0.650681,0.131361
10/25/2024 8:00,0.001072,0.872381,0.036231,0.593568,0.245934,0.512305,0.611733,0.138194
10/25/2024 9:00,0.002401,0.86301,0.050148,0.478076,0.236105,0.560041,0.596289,0.11745
10/25/2024 10:00,0.005522,0.822187,0.058818,0.412738,0.225608,0.592395,0.530673,0.11131
10/25/2024 11:00,0.010487,0.781705,0.071614,0.400493,0.169658,0.595405,0.482695,0.120902
10/25/2024 12:00,0.017623,0.724273,0.094119,0.293875,0.130098,0.547328,0.451069,0.059919
10/25/2024 13:00,0.01265,0.637531,0.118559,0.130289,0.087778,0.440771,0.406666,0.002163
10/25/2024 14:00,0.012397,0.539729,0.143999,0.154595,0.039034,0.250978,0.198201,0.000009
10/25/2024 15:00,0.017966,0.590457,0.09823,0.206601,0.005534,0.098133,0.171802,0.000217
10/25/2024 16:00,0.003321,0.485123,0.007806,0.174518,0.000046,0.12542,0.26422,0.002566
10/25/2024 17:00,0.000775,0.270654,0.005924,0.129717,0.000005,0.152344,0.216952,0.014968
10/25/2024 18:00,0.000298,0.092838,0.018844,0.09471,0.000006,0.153481,0.186285,0.041178
10/25/2024 19:00,0.000873,0.025126,0.036819,0.074732,0.001155,0.151077,0.178438,0.066716
10/25/2024 20:00,0.001674,0.018827,0.048322,0.063547,0.011408,0.144001,0.17967,0.087508
10/25/2024 21:00,0.002578,0.022005,0.048572,0.058653,0.04193,0.124837,0.171408,0.08348
10/25/2024 22:00,0.001678,0.020409,0.042247,0.054439,0.08963,0.066361,0.148441,0.125648
10/25/2024 23:00,0.002844,0.006335,0.037681,0.064088,0.151662,0.009813,0.16869,0.127261
10/26/2024 0:00,0.017546,0.015504,0.043917,0.098338,0.357808,0.000423,0.227405,0.167568
10/26/2024 1:00,0.066663,0.132607,0.01329,0.114089,0.568454,0.001057,0.270538,0.257376
10/26/2024 2:00,0.117478,0.278019,0.001358,0.101559,0.596375,0.007016,0.293817,0.311018
10/26/2024 3:00,0.108568,0.362246,0.002676,0.076885,0.575076,0.019595,0.314282,0.347827
10/26/2024 4:00,0.068562,0.430902,0.015186,0.058815,0.591988,0.040609,0.314407,0.35446
10/26/2024 5:00,0.05232,0.493844,0.045037,0.061155,0.584542,0.084074,0.300884,0.341483
10/26/2024 6:00,0.068588,0.511982,0.084075,0.068599,0.576622,0.159093,0.293824,0.337732
10/26/2024 7:00,0.084089,0.50396,0.13477,0.068441,0.559204,0.233117,0.293806,0.361642
10/26/2024 8:00,0.086346,0.485186,0.19514,0.063137,0.593478,0.298786,0.27489,0.297807
10/26/2024 9:00,0.085828,0.478702,0.228101,0.053925,0.664432,0.301658,0.200841,0.355931
10/26/2024 10:00,0.084796,0.466302,0.259063,0.046246,0.71526,0.29219,0.120582,0.410288
10/26/2024 11:00,0.077104,0.450367,0.313509,0.040434,0.749727,0.34322,0.09157,0.555968
10/26/2024 12:00,0.067943,0.432806,0.367308,0.037477,0.759299,0.464625,0.110101,0.582954
